YEAR_COURSE,PROV_NAME,SBJ_NAME, STUDENT_CNT ,AVG_SCORE,SD_SCORE,MED_SCORE,MOD_SCORE,MIN_SCORE,MAX_SCORE
2566,????,???????????," 2,773 ",31.80,10.84,30.75,31.50,5.50,89.75
2566,?????,???????," 3,230 ",53.73,15.88,55.67,54.43,6.50,91.14
2566,?????,??????????," 3,231 ",32.27,13.53,31.25,28.13,0.00,93.75
2566,?????,??????????," 3,219 ",26.80,14.78,23.75,19.00,0.00,95.25
2566,?????,???????????," 3,231 ",31.03,9.44,30.25,31.50,2.75,75.25
2566,????????,???????," 7,509 ",53.88,16.45,56.20,67.26,2.50,91.41
2566,????????,??????????," 7,465 ",33.16,15.02,31.25,28.13,0.00,100.00
2566,????????,??????????," 7,501 ",27.48,16.52,23.75,19.00,0.00,100.00
2566,????????,???????????," 7,467 ",31.24,10.19,30.00,28.75,2.75,94.50
2566,??????????,???????," 2,699 ",48.66,16.31,49.62,23.65,5.63,91.14
2566,??????????,??????????," 2,684 ",27.89,9.74,28.13,28.13,3.13,90.63
2566,??????????,??????????," 2,696 ",23.18,11.49,23.75,19.00,0.00,100.00
2566,??????????,???????????," 2,683 ",28.60,8.18,28.00,28.75,2.75,72.75
2566,?????????,???????," 4,936 ",50.85,16.55,52.26,64.64,4.25,93.13
2566,?????????,??????????," 4,915 ",31.27,14.02,28.13,28.13,0.00,100.00
2566,?????????,??????????," 4,932 ",25.54,15.14,23.75,19.00,0.00,100.00
2566,?????????,???????????," 4,918 ",30.18,9.88,28.75,28.75,2.75,95.25
2566,?????????,???????," 1,807 ",51.12,16.62,52.81,24.51,5.61,88.28
2566,?????????,??????????," 1,800 ",29.77,11.99,28.13,28.13,0.00,96.88
2566,?????????,??????????," 1,806 ",24.53,13.67,23.75,19.00,0.00,89.25
2566,?????????,???????????," 1,802 ",29.60,9.03,28.75,31.50,5.50,87.75
2566,?????????,???????," 6,084 ",48.98,16.40,49.98,65.62,0.00,90.42
2566,?????????,??????????," 6,060 ",29.40,11.69,28.13,25.00,0.00,96.88
2566,?????????,??????????," 6,074 ",23.54,12.10,23.75,19.00,0.00,95.25
2566,?????????,???????????," 6,060 ",29.01,8.60,28.75,28.75,0.00,91.75
2566,???,???????," 5,935 ",47.46,16.39,48.34,23.02,4.72,89.28
2566,???,??????????," 5,933 ",28.67,10.90,28.13,25.00,3.13,96.88
2566,???,??????????," 5,927 ",22.85,12.11,20.25,19.00,0.00,100.00
2566,???,???????????," 5,934 ",28.58,8.44,28.00,28.75,5.50,81.50
2566,???????,???????," 3,469 ",50.89,16.15,52.92,65.75,0.00,90.03
2566,???????,??????????," 3,449 ",29.71,11.64,28.13,25.00,3.13,96.88
2566,???????,??????????," 3,463 ",25.05,13.30,23.75,19.00,0.00,95.25
2566,???????,???????????," 3,449 ",29.56,8.97,28.75,28.75,6.75,94.50
2566,????????,???????," 4,732 ",52.15,16.16,53.81,56.17,5.22,95.13
2566,????????,??????????," 4,716 ",31.65,14.18,28.13,25.00,3.13,100.00
2566,????????,??????????," 4,725 ",26.24,16.11,23.75,19.00,0.00,100.00
2566,????????,???????????," 4,723 ",30.29,9.91,29.25,26.00,2.75,89.00
2566,??????,???????," 3,514 ",49.09,16.57,50.20,14.57,5.72,94.53
2566,??????,??????????," 3,471 ",29.84,12.23,28.13,25.00,6.25,96.88
2566,??????,??????????," 3,519 ",24.56,13.84,23.75,19.00,0.00,100.00
2566,??????,???????????," 3,473 ",29.15,8.81,28.75,26.00,2.75,89.00
2566,?????????,???????," 5,734 ",48.27,15.97,49.09,21.63,5.72,86.64
2566,?????????,??????????," 5,723 ",29.33,11.72,28.13,28.13,0.00,96.88
2566,?????????,??????????," 5,731 ",23.02,12.38,20.25,19.00,0.00,100.00
2566,?????????,???????????," 5,726 ",28.43,8.23,28.00,26.00,2.75,80.75
2566,???????,???????," 6,465 ",50.66,16.12,52.67,64.01,2.36,92.53
2566,???????,??????????," 6,458 ",30.56,12.49,28.13,25.00,3.13,96.88
2566,???????,??????????," 6,445 ",24.03,12.74,23.75,19.00,0.00,100.00
2566,???????,???????????," 6,454 ",29.59,8.89,28.75,26.00,4.75,84.25
2566,?????????,???????," 5,147 ",47.88,16.08,48.82,24.01,5.22,90.89
2566,?????????,??????????," 5,144 ",28.92,11.12,28.13,25.00,3.13,100.00
2566,?????????,??????????," 5,136 ",23.02,11.82,23.75,19.00,0.00,95.25
2566,?????????,???????????," 5,143 ",28.59,8.48,28.00,28.75,2.75,89.75
2566,??????????,???????," 3,210 ",52.97,15.79,55.09,65.50,8.85,91.27
2566,??????????,??????????," 3,208 ",31.56,13.60,28.13,28.13,0.00,96.88
2566,??????????,??????????," 3,210 ",26.98,15.41,23.75,19.00,0.00,100.00
2566,??????????,???????????," 3,209 ",30.85,9.64,29.50,28.75,4.75,94.50
2566,??????,???????," 2,889 ",55.84,16.15,58.15,63.39,5.86,92.41
2566,??????,??????????," 2,888 ",35.90,16.50,31.25,28.13,3.13,100.00
2566,??????,??????????," 2,884 ",28.89,17.20,23.75,19.00,0.00,100.00
2566,??????,???????????," 2,888 ",32.12,10.45,30.75,26.00,4.75,86.25
2566,?????????,???????," 2,434 ",53.35,15.09,55.62,64.64,7.47,90.28
2566,?????????,??????????," 2,423 ",31.42,13.03,28.13,25.00,0.00,96.88
2566,?????????,??????????," 2,431 ",24.09,12.23,23.75,19.00,0.00,89.25
2566,?????????,???????????," 2,417 ",29.63,8.74,28.75,28.75,5.50,78.75
2566,???????????,???????, 568 ,56.89,14.40,58.82,60.64,15.57,87.17
2566,???????????,??????????, 567 ,35.92,16.25,31.25,25.00,6.25,93.75
2566,???????????,??????????, 569 ,30.54,17.74,25.00,19.00,0.00,95.25
2566,???????????,???????????, 567 ,32.72,10.49,31.50,31.50,7.50,89.00
2566,????????,???????," 2,738 ",50.79,17.66,52.67,56.17,4.72,90.53
2566,????????,??????????," 2,689 ",31.39,14.25,28.13,25.00,3.13,96.88
2566,????????,??????????," 2,760 ",26.84,17.84,23.75,19.00,0.00,100.00
2566,????????,???????????," 2,708 ",30.85,10.85,29.50,28.75,5.50,89.00
2566,???????????????,???????," 2,545 ",53.96,15.75,56.15,68.36,9.10,89.28
2566,???????????????,??????????," 2,540 ",32.49,14.15,28.13,28.13,3.13,100.00
2566,???????????????,??????????," 2,536 ",25.98,14.09,23.75,19.00,0.00,95.25
2566,???????????????,???????????," 2,540 ",30.62,9.06,29.50,28.75,4.75,81.50
2566,?????????????,???????," 10,512 ",53.08,16.32,55.14,67.50,3.74,91.16
2566,?????????????,??????????," 10,424 ",31.32,13.91,28.13,25.00,3.13,100.00
2566,?????????????,??????????," 10,571 ",27.25,17.11,23.75,19.00,0.00,100.00
2566,?????????????,???????????," 10,446 ",30.95,10.59,29.50,28.75,2.75,97.25
2566,??????,???????," 4,142 ",49.91,16.55,51.17,61.01,5.72,92.89
2566,??????,??????????," 4,108 ",30.17,12.94,28.13,25.00,0.00,96.88
2566,??????,??????????," 4,139 ",24.31,13.85,23.75,19.00,0.00,100.00
2566,??????,???????????," 4,126 ",29.61,9.25,28.75,31.50,2.75,87.00
2566,?????,???????," 1,729 ",50.88,16.31,52.81,20.27,3.74,93.02
2566,?????,??????????," 1,723 ",29.94,11.60,28.13,25.00,6.25,96.88
2566,?????,??????????," 1,737 ",24.18,13.38,23.75,19.00,0.00,95.25
2566,?????,???????????," 1,730 ",29.59,9.04,28.75,28.75,7.50,84.25
2566,??????,???????," 2,500 ",55.84,15.88,58.16,64.62,7.08,91.64
2566,??????,??????????," 2,498 ",38.76,19.15,34.38,28.13,6.25,100.00
2566,??????,??????????," 2,498 ",29.63,18.89,23.75,19.00,0.00,100.00
2566,??????,???????????," 2,498 ",32.48,11.16,31.50,31.50,7.50,92.50
2566,????????????,???????," 8,229 ",52.79,16.81,55.28,62.39,3.74,93.77
2566,????????????,??????????," 8,213 ",31.47,14.02,28.13,25.00,3.13,96.88
2566,????????????,??????????," 8,222 ",25.78,14.76,23.75,19.00,0.00,100.00
2566,????????????,???????????," 8,215 ",30.49,9.76,29.50,28.75,4.75,89.00
2566,?????,???????," 1,485 ",51.28,16.41,53.28,61.78,6.99,91.28
2566,?????,??????????," 1,480 ",30.29,12.29,28.13,25.00,6.25,96.88
2566,?????,??????????," 1,482 ",24.59,14.18,23.75,19.00,0.00,100.00
2566,?????,???????????," 1,484 ",29.60,8.98,29.50,31.50,6.75,76.00
2566,?????,???????," 3,938 ",52.97,15.51,54.92,62.89,6.11,90.05
2566,?????,??????????," 3,930 ",31.65,12.95,28.13,25.00,3.13,96.88
2566,?????,??????????," 3,944 ",25.46,14.61,23.75,19.00,0.00,100.00
2566,?????,???????????," 3,937 ",30.22,9.55,29.50,26.00,2.75,80.75
2566,?????,???????," 13,067 ",50.95,17.02,53.00,63.62,4.72,94.14
2566,?????,??????????," 12,983 ",32.19,14.98,28.13,28.13,0.00,100.00
2566,?????,??????????," 13,056 ",26.87,17.16,23.75,19.00,0.00,100.00
2566,?????,???????????," 12,989 ",30.83,10.65,29.50,26.00,4.75,97.25
2566,????,???????," 2,923 ",48.19,16.36,49.51,21.65,7.47,86.55
2566,????,??????????," 2,898 ",28.82,11.28,28.13,25.00,3.13,90.63
2566,????,??????????," 2,912 ",23.99,14.03,23.75,19.00,0.00,95.25
2566,????,???????????," 2,905 ",28.92,9.13,28.75,28.75,0.00,87.00
2566,????,???????," 6,094 ",53.52,16.25,55.54,65.62,7.47,92.53
2566,????,??????????," 6,082 ",31.51,13.56,28.13,28.13,3.13,96.88
2566,????,??????????," 6,086 ",27.36,16.97,23.75,19.00,0.00,100.00
2566,????,???????????," 6,083 ",31.13,10.48,29.50,28.75,2.75,97.25
2566,??????,???????," 4,539 ",51.69,17.58,54.01,21.65,4.72,93.14
2566,??????,??????????," 4,455 ",30.50,12.13,28.13,25.00,3.13,93.75
2566,??????,??????????," 4,553 ",25.94,14.86,23.75,19.00,0.00,95.25
2566,??????,???????????," 4,486 ",30.36,9.65,29.50,28.75,2.75,81.50
2566,???????,???????," 7,531 ",36.05,16.40,33.10,19.27,1.00,86.31
2566,???????,??????????," 7,361 ",27.25,9.83,25.00,25.00,3.13,100.00
2566,???????,??????????," 7,519 ",20.35,10.46,19.00,19.00,0.00,100.00
2566,???????,???????????," 7,430 ",26.12,7.89,26.00,26.00,2.75,84.25
2566,????,???????," 5,328 ",38.47,17.22,36.09,19.29,2.75,89.55
2566,????,??????????," 5,034 ",28.52,10.77,28.13,25.00,3.13,100.00
2566,????,??????????," 5,382 ",21.35,11.43,19.00,19.00,0.00,100.00
2566,????,???????????," 5,127 ",26.47,8.10,26.00,21.25,2.75,81.50
2566,????????,???????," 7,039 ",36.01,16.81,32.60,16.93,2.36,87.92
2566,????????,??????????," 6,976 ",27.35,9.91,25.00,25.00,0.00,96.88
2566,????????,??????????," 7,061 ",20.24,10.20,19.00,19.00,0.00,100.00
2566,????????,???????????," 6,974 ",26.01,7.71,26.00,24.00,2.00,78.75
2567,?????????????,???????," 30,803 ",55.51,15.50,56.93,60.78,2.00,96.38
2567,?????????????,??????????," 30,708 ",40.41,21.74,34.38,28.13,0.00,100.00
2567,?????????????,??????????," 30,752 ",32.67,20.64,28.50,23.75,0.00,100.00
2567,?????????????,???????????," 30,730 ",38.26,13.07,37.00,31.50,2.75,98.00
2567,???????????,???????," 9,105 ",51.93,15.32,53.07,64.89,1.38,91.28
2567,???????????,??????????," 9,093 ",33.91,16.60,31.25,28.13,0.00,100.00
2567,???????????,??????????," 9,076 ",26.50,14.08,23.75,23.75,0.00,100.00
2567,???????????,???????????," 9,095 ",35.02,11.24,34.25,34.25,5.50,96.00
2567,???????,???????," 9,786 ",51.65,15.28,52.81,61.03,2.36,92.13
2567,???????,??????????," 9,773 ",34.29,16.85,31.25,28.13,0.00,100.00
2567,???????,??????????," 9,767 ",26.68,14.01,23.75,23.75,0.00,100.00
2567,???????,???????????," 9,780 ",34.82,11.20,33.50,28.75,4.75,90.50
2567,????????,???????," 9,567 ",50.69,15.36,51.81,58.90,2.75,90.41
2567,????????,??????????," 9,542 ",34.07,17.34,31.25,25.00,3.13,100.00
2567,????????,??????????," 9,547 ",27.72,16.14,23.75,19.00,0.00,100.00
2567,????????,???????????," 9,550 ",35.11,12.02,33.50,28.75,0.00,96.00
2567,???????????????,???????," 5,839 ",47.05,15.33,47.70,19.27,4.72,92.16
2567,???????????????,??????????," 5,835 ",29.71,13.30,28.13,25.00,3.13,100.00
2567,???????????????,??????????," 5,824 ",25.12,13.41,23.75,23.75,0.00,100.00
2567,???????????????,???????????," 5,835 ",32.92,10.73,31.50,31.50,6.75,87.75
2567,???????,???????," 2,102 ",49.25,15.27,50.28,63.28,7.47,89.28
2567,???????,??????????," 2,101 ",29.66,12.80,28.13,25.00,3.13,93.75
2567,???????,??????????," 2,101 ",25.55,13.54,23.75,19.00,0.00,100.00
2567,???????,???????????," 2,100 ",33.60,10.85,32.25,28.75,8.25,82.25
2567,??????,???????," 5,663 ",48.60,15.19,49.43,57.68,0.50,91.91
2567,??????,??????????," 5,659 ",30.14,13.54,28.13,28.13,3.13,100.00
2567,??????,??????????," 5,652 ",25.87,14.47,23.75,19.00,0.00,100.00
2567,??????,???????????," 5,659 ",33.27,10.96,32.25,28.75,4.75,94.00
2567,?????????,???????," 1,557 ",50.41,15.14,50.96,49.82,7.08,91.41
2567,?????????,??????????," 1,552 ",29.96,12.59,28.13,25.00,3.13,100.00
2567,?????????,??????????," 1,540 ",26.60,14.70,23.75,23.75,0.00,100.00
2567,?????????,???????????," 1,556 ",34.27,11.31,33.00,28.75,4.75,82.25
2567,??????,???????," 2,202 ",47.46,14.98,48.43,24.38,6.10,86.30
2567,??????,??????????," 2,200 ",28.65,11.45,28.13,25.00,6.25,96.88
2567,??????,??????????," 2,199 ",25.20,13.35,23.75,23.75,0.00,100.00
2567,??????,???????????," 2,203 ",33.08,10.72,32.25,26.00,2.00,80.25
2567,???????,???????," 5,456 ",47.12,15.43,47.83,19.27,0.00,92.66
2567,???????,??????????," 5,434 ",29.53,12.77,28.13,25.00,3.13,100.00
2567,???????,??????????," 5,436 ",24.86,12.87,23.75,19.00,0.00,100.00
2567,???????,???????????," 5,430 ",32.08,10.69,30.75,31.50,5.50,93.25
2567,??????,???????," 15,724 ",53.94,14.88,55.04,50.70,6.61,93.03
2567,??????,??????????," 15,700 ",34.99,17.54,31.25,25.00,3.13,100.00
2567,??????,??????????," 15,696 ",28.68,16.60,23.75,23.75,0.00,100.00
2567,??????,???????????," 15,712 ",36.72,12.06,35.50,34.25,0.00,98.00
2567,?????,???????," 8,152 ",51.12,14.82,51.82,47.84,7.47,90.92
2567,?????,??????????," 8,156 ",33.11,15.98,28.13,25.00,3.13,100.00
2567,?????,??????????," 8,146 ",27.03,14.60,23.75,19.00,0.00,100.00
2567,?????,???????????," 8,156 ",35.38,11.43,34.25,28.75,7.50,90.50
2567,????????,???????," 4,218 ",49.87,14.57,50.71,45.71,3.25,93.03
2567,????????,??????????," 4,207 ",30.41,13.95,28.13,28.13,0.00,96.88
2567,????????,??????????," 4,213 ",25.74,14.22,23.75,23.75,0.00,100.00
2567,????????,???????????," 4,205 ",34.00,11.08,32.75,28.75,2.75,90.50
2567,????,???????," 1,511 ",52.24,14.21,53.04,46.46,6.11,89.92
2567,????,??????????," 1,511 ",31.03,13.85,28.13,28.13,6.25,100.00
2567,????,??????????," 1,511 ",26.40,13.15,23.75,23.75,0.00,100.00
2567,????,???????????," 1,511 ",35.25,11.15,34.25,34.25,10.25,91.25
2567,??????????,???????," 6,453 ",48.19,15.09,48.92,21.65,6.10,93.64
2567,??????????,??????????," 6,442 ",29.80,12.85,28.13,25.00,0.00,100.00
2567,??????????,??????????," 6,441 ",25.21,13.16,23.75,19.00,0.00,100.00
2567,??????????,???????????," 6,460 ",33.36,10.54,32.25,28.75,4.75,95.25
2567,??????????,???????," 4,100 ",48.40,14.86,49.23,52.18,6.10,90.03
2567,??????????,??????????," 4,092 ",30.02,12.60,28.13,28.13,3.13,96.88
2567,??????????,??????????," 4,094 ",25.40,12.95,23.75,19.00,0.00,100.00
2567,??????????,???????????," 4,084 ",33.59,10.50,32.75,28.75,4.75,87.00
2567,???????,???????," 2,044 ",46.91,15.28,47.48,23.99,6.22,90.16
2567,???????,??????????," 2,042 ",29.58,12.66,28.13,25.00,3.13,93.75
2567,???????,??????????," 2,034 ",25.01,12.97,23.75,19.00,0.00,100.00
2567,???????,???????????," 2,044 ",32.95,10.45,32.25,28.75,6.75,85.75
2567,???????,???????," 4,030 ",49.29,14.54,50.04,49.82,0.00,92.78
2567,???????,??????????," 4,028 ",29.72,11.81,28.13,28.13,3.13,96.88
2567,???????,??????????," 4,018 ",25.20,12.29,23.75,23.75,0.00,100.00
2567,???????,???????????," 4,025 ",33.82,10.12,33.50,34.25,4.75,82.25
2567,??????????,???????," 14,341 ",47.89,15.24,48.59,53.20,1.00,90.66
2567,??????????,??????????," 14,146 ",30.12,13.26,28.13,25.00,3.13,100.00
2567,??????????,??????????," 14,301 ",25.91,14.21,23.75,19.00,0.00,100.00
2567,??????????,???????????," 14,203 ",33.92,11.08,33.00,31.50,0.00,95.25
2567,?????????,???????," 12,340 ",47.97,15.02,48.91,46.21,3.74,90.67
2567,?????????,??????????," 12,297 ",28.82,11.12,28.13,28.13,0.00,100.00
2567,?????????,??????????," 12,313 ",25.26,12.85,23.75,19.00,0.00,100.00
2567,?????????,???????????," 12,313 ",33.59,10.83,32.25,28.75,0.00,96.00
2567,????????,???????," 8,710 ",49.72,15.07,50.98,53.06,0.00,93.41
2567,????????,??????????," 8,688 ",29.20,11.33,28.13,25.00,0.00,100.00
2567,????????,??????????," 8,687 ",26.52,13.82,23.75,19.00,0.00,100.00
2567,????????,???????????," 8,689 ",34.55,10.88,33.50,28.75,5.50,92.50
2567,????????,???????," 10,601 ",46.35,15.23,47.18,54.18,0.00,90.41
2567,????????,??????????," 10,517 ",28.36,10.96,28.13,25.00,3.13,100.00
2567,????????,??????????," 10,530 ",25.05,13.09,23.75,23.75,0.00,100.00
2567,????????,???????????," 10,529 ",33.43,10.96,32.25,31.50,2.75,98.00
2567,???????????,???????," 14,628 ",45.64,15.87,46.22,21.63,0.00,90.17
2567,???????????,??????????," 14,472 ",28.68,11.67,28.13,25.00,0.00,100.00
2567,???????????,??????????," 14,567 ",25.09,13.75,23.75,19.00,0.00,100.00
2567,???????????,???????????," 14,498 ",32.91,10.78,31.50,31.50,2.00,90.50
2567,?????,???????," 3,486 ",47.74,15.35,48.70,21.63,7.08,88.05
2567,?????,??????????," 3,448 ",29.36,12.33,28.13,28.13,3.13,100.00
2567,?????,??????????," 3,470 ",26.07,14.05,23.75,19.00,0.00,100.00
2567,?????,???????????," 3,464 ",33.35,10.92,32.25,26.00,4.75,87.00
2567,???????,???????," 8,094 ",45.14,15.40,45.81,18.29,0.00,87.30
2567,???????,??????????," 8,063 ",27.94,10.67,28.13,28.13,0.00,100.00
2567,???????,??????????," 8,064 ",24.23,12.02,23.75,23.75,0.00,100.00
2567,???????,???????????," 8,062 ",32.20,10.35,31.50,31.50,2.75,92.50
2567,??????????,???????," 2,413 ",45.74,16.00,46.73,25.37,2.36,89.67
2567,??????????,??????????," 2,353 ",28.51,11.18,28.13,28.13,3.13,96.88
2567,??????????,??????????," 2,418 ",25.17,13.19,23.75,19.00,0.00,100.00
2567,??????????,???????????," 2,365 ",32.70,10.61,31.50,28.75,5.50,81.50
2567,??????,???????," 2,913 ",45.22,15.38,46.12,15.93,0.00,87.05
2567,??????,??????????," 2,860 ",28.34,9.95,28.13,28.13,3.13,96.88
2567,??????,??????????," 2,904 ",24.30,11.17,23.75,19.00,0.00,95.25
2567,??????,???????????," 2,864 ",32.93,10.15,32.25,31.50,5.50,76.00
2567,???????????,???????," 3,458 ",46.08,14.98,47.12,21.63,0.00,86.30
2567,???????????,??????????," 3,413 ",27.72,9.68,28.13,28.13,3.13,96.88
2567,???????????,??????????," 3,440 ",23.93,11.33,23.75,19.00,0.00,100.00
2567,???????????,???????????," 3,438 ",32.07,9.86,31.50,31.50,4.75,70.00
2567,???????,???????," 12,630 ",47.14,15.87,47.96,20.65,0.00,91.66
2567,???????,??????????," 12,562 ",30.59,14.06,28.13,25.00,0.00,100.00
2567,???????,??????????," 12,562 ",26.67,15.12,23.75,19.00,0.00,100.00
2567,???????,???????????," 12,585 ",33.63,11.32,32.25,28.75,4.00,98.00
2567,????????,???????," 11,313 ",45.29,15.45,45.96,25.37,0.00,95.14
2567,????????,??????????," 11,134 ",29.53,12.46,28.13,28.13,3.13,100.00
2567,????????,??????????," 11,202 ",25.20,13.31,23.75,23.75,0.00,100.00
2567,????????,???????????," 11,145 ",32.84,10.72,31.50,28.75,0.00,98.00
2567,???,???????," 4,702 ",45.21,15.88,45.98,20.65,0.00,87.81
2567,???,??????????," 4,642 ",28.33,10.91,28.13,25.00,0.00,100.00
2567,???,??????????," 4,667 ",24.70,13.01,23.75,19.00,0.00,100.00
2567,???,???????????," 4,658 ",32.44,10.27,31.50,26.00,0.00,90.50
2567,???????,???????," 3,629 ",45.99,16.28,46.45,16.52,0.00,86.42
2567,???????,??????????," 3,606 ",29.52,12.88,28.13,25.00,3.13,100.00
2567,???????,??????????," 3,622 ",24.84,12.74,23.75,19.00,0.00,100.00
2567,???????,???????????," 3,615 ",33.08,10.90,31.50,31.50,7.50,89.75
2567,?????????,???????," 5,741 ",48.03,15.88,48.98,19.27,0.00,92.41
2567,?????????,??????????," 5,591 ",29.18,12.20,28.13,28.13,0.00,100.00
2567,?????????,??????????," 5,727 ",26.63,15.15,23.75,23.75,0.00,100.00
2567,?????????,???????????," 5,648 ",34.50,11.64,33.50,26.00,5.50,95.25
2567,????????,???????," 8,295 ",46.96,16.14,47.60,20.65,0.00,89.91
2567,????????,??????????," 8,162 ",29.38,12.40,28.13,25.00,3.13,100.00
2567,????????,??????????," 8,261 ",25.79,14.39,23.75,19.00,0.00,100.00
2567,????????,???????????," 8,196 ",33.53,11.38,32.25,28.75,4.75,98.00
2567,?????????,???????," 5,819 ",45.93,15.60,46.48,16.91,0.00,92.52
2567,?????????,??????????," 5,735 ",28.52,10.80,28.13,28.13,3.13,100.00
2567,?????????,??????????," 5,791 ",24.59,12.29,23.75,23.75,0.00,100.00
2567,?????????,???????????," 5,764 ",33.06,10.63,32.25,31.50,5.50,93.25
2567,??????,???????," 8,283 ",46.86,15.90,47.76,26.35,0.00,91.02
2567,??????,??????????," 8,186 ",28.72,11.13,28.13,28.13,0.00,100.00
2567,??????,??????????," 8,246 ",25.12,12.66,23.75,19.00,0.00,100.00
2567,??????,???????????," 8,220 ",33.43,10.50,32.25,31.50,5.50,83.00
2567,??????,???????," 5,700 ",43.39,15.83,43.87,16.91,4.72,90.28
2567,??????,??????????," 5,648 ",28.94,11.75,28.13,25.00,0.00,96.88
2567,??????,??????????," 5,686 ",24.48,12.13,23.75,19.00,0.00,100.00
2567,??????,???????????," 5,659 ",32.11,10.44,30.75,28.75,2.75,84.25
2567,????????,???????," 2,473 ",49.47,15.62,50.32,53.81,8.46,93.53
2567,????????,??????????," 2,456 ",30.56,13.59,28.13,28.13,6.25,93.75
2567,????????,??????????," 2,460 ",27.84,16.78,23.75,19.00,0.00,100.00
2567,????????,???????????," 2,459 ",35.12,11.39,34.25,31.50,7.50,98.00
2567,?????????,???????," 13,901 ",51.74,15.46,52.67,58.78,1.00,96.14
2567,?????????,??????????," 13,820 ",32.99,16.48,28.13,28.13,0.00,100.00
2567,?????????,??????????," 13,885 ",27.62,15.19,23.75,23.75,0.00,100.00
2567,?????????,???????????," 13,843 ",35.76,11.83,34.25,31.50,4.00,95.25
2567,?????,???????," 2,237 ",50.55,15.18,51.82,51.56,9.44,86.31
2567,?????,??????????," 2,229 ",29.26,11.29,28.13,28.13,6.25,100.00
2567,?????,??????????," 2,236 ",26.15,13.69,23.75,23.75,0.00,100.00
2567,?????,???????????," 2,230 ",34.89,11.06,33.50,31.50,5.50,90.50
2567,?????,???????," 4,355 ",50.63,15.95,51.79,21.65,8.08,90.92
2567,?????,??????????," 4,346 ",30.45,13.64,28.13,28.13,3.13,100.00
2567,?????,??????????," 4,352 ",27.77,15.57,23.75,19.00,0.00,100.00
2567,?????,???????????," 4,349 ",35.06,11.48,34.25,34.25,7.50,91.75
2567,?????????,???????," 3,313 ",49.02,15.16,50.01,47.21,6.11,87.80
2567,?????????,??????????," 3,314 ",29.89,12.56,28.13,25.00,3.13,100.00
2567,?????????,??????????," 3,297 ",26.44,14.02,23.75,23.75,0.00,100.00
2567,?????????,???????????," 3,314 ",34.17,11.01,33.00,31.50,7.50,92.50
2567,????,???????," 2,792 ",53.05,16.05,54.31,63.89,6.10,90.17
2567,????,??????????," 2,793 ",31.14,13.59,28.13,28.13,3.13,100.00
2567,????,??????????," 2,786 ",29.43,16.83,25.00,19.00,0.00,100.00
2567,????,???????????," 2,792 ",36.66,12.46,35.50,26.00,5.50,98.00
2567,????,???????," 3,354 ",51.95,15.62,53.29,23.99,1.00,94.89
2567,????,??????????," 3,344 ",31.48,13.71,28.13,25.00,3.13,96.88
2567,????,??????????," 3,340 ",30.17,17.82,25.00,19.00,0.00,100.00
2567,????,???????????," 3,344 ",36.60,12.28,35.50,34.25,5.50,93.25
2567,?????,???????," 3,327 ",52.37,14.72,53.31,48.07,9.46,91.17
2567,?????,??????????," 3,325 ",31.86,14.36,28.13,25.00,3.13,100.00
2567,?????,??????????," 3,319 ",28.48,15.68,23.75,19.00,0.00,100.00
2567,?????,???????????," 3,324 ",36.27,11.85,35.00,37.00,9.50,89.75
2567,????????,???????," 9,545 ",50.13,15.16,51.10,48.95,3.36,89.55
2567,????????,??????????," 9,484 ",31.25,14.36,28.13,25.00,0.00,100.00
2567,????????,??????????," 9,529 ",27.55,15.56,23.75,19.00,0.00,100.00
2567,????????,???????????," 9,489 ",35.03,11.59,33.50,28.75,5.50,93.25
2567,??????????,???????," 2,660 ",46.93,14.98,47.48,23.63,8.08,87.44
2567,??????????,??????????," 2,651 ",27.57,10.08,25.00,25.00,3.13,93.75
2567,??????????,??????????," 2,656 ",23.78,11.22,23.75,19.00,0.00,100.00
2567,??????????,???????????," 2,652 ",32.67,10.24,31.50,28.75,2.00,79.50
2567,?????????,???????," 7,162 ",48.15,15.71,48.70,24.01,6.60,95.14
2567,?????????,??????????," 7,121 ",30.05,13.12,28.13,28.13,3.13,100.00
2567,?????????,??????????," 7,138 ",26.19,14.79,23.75,19.00,0.00,100.00
2567,?????????,???????????," 7,140 ",33.56,10.98,32.25,28.75,5.50,92.50
2567,?????????,???????," 2,352 ",47.16,15.31,47.83,22.63,0.00,85.56
2567,?????????,??????????," 2,347 ",28.80,10.95,28.13,28.13,3.13,96.88
2567,?????????,??????????," 2,338 ",25.90,13.08,23.75,23.75,0.00,100.00
2567,?????????,???????????," 2,345 ",33.24,10.48,32.25,28.75,5.50,87.75
2567,?????????,???????," 6,288 ",46.85,15.21,47.48,23.01,1.00,91.03
2567,?????????,??????????," 6,285 ",28.71,10.86,28.13,28.13,6.25,96.88
2567,?????????,??????????," 6,269 ",25.00,12.53,23.75,23.75,0.00,100.00
2567,?????????,???????????," 6,280 ",32.55,10.40,31.50,28.75,4.75,87.75
2567,???,???????," 6,077 ",46.09,14.73,46.34,27.35,7.08,84.95
2567,???,??????????," 6,076 ",28.85,11.14,28.13,28.13,3.13,100.00
2567,???,??????????," 6,072 ",24.62,12.04,23.75,23.75,0.00,100.00
2567,???,???????????," 6,078 ",32.53,10.06,31.50,31.50,2.75,85.00
2567,???????,???????," 4,175 ",49.11,15.04,49.77,56.81,1.00,89.02
2567,???????,??????????," 4,140 ",29.04,10.89,28.13,25.00,3.13,100.00
